user_id,anime_id,rating,genre,type,genre_encoded,type_encoded
51310,431,10,"Adventure, Drama, Fantasy, Romance",Movie,442,0
35455,1519,10,"Action, Seinen",TV,370,5
16201,20541,8,"Comedy, Romance, School, Slice of Life",TV,707,5
50250,1887,4,"Comedy, Parody, School, Slice of Life",TV,693,5
25822,19133,5,"Comedy, Slice of Life",ONA,751,2
28433,14131,4,"Military, School",TV,921,5
29962,857,8,"Action, Comedy, Ecchi, Shounen, Sports",TV,147,5
42134,276,7,"Comedy, Ecchi, Military, Romance, Sci-Fi",TV,597,5
6708,11843,10,"Comedy, School, Shounen, Slice of Life",TV,731,5
31695,2001,8,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,41,5
57498,270,8,"Action, Horror, Seinen, Supernatural, Vampire",TV,314,5
27366,9736,10,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",TV,490,5
17288,17247,7,"Action, Ecchi, Fantasy, School, Seinen",TV,258,5
73424,2025,10,"Action, Mystery, Sci-Fi, Super Power",TV,351,5
64008,22319,9,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,227,5
39483,853,8,"Comedy, Harem, Romance, School, Shoujo",TV,646,5
15290,237,8,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,451,5
56369,11597,7,"Comedy, Mystery, Supernatural",TV,686,5
19818,27899,9,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,227,5
47385,10491,4,"Mystery, Parody",OVA,926,3
50599,353,3,"Comedy, Magic, Shoujo",TV,668,5
47360,47,8,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,99,0
41018,10074,7,"Action, Adventure, Comedy, Shounen",Movie,45,0
37108,1486,8,"Comedy, Drama, Romance, Shoujo",TV,541,5
24540,834,9,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,395,4
23257,793,8,"Comedy, Drama, Mystery, Psychological, Supernatural",Movie,529,0
3870,2904,10,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,238,5
23106,6064,9,"Comedy, Parody",Special,687,4
29127,10721,9,"Comedy, Drama, Mystery, Psychological",TV,528,5
32630,15565,6,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,261,5
6843,3667,7,"Action, Ecchi, Magic, Military, Sci-Fi",TV,266,5
8653,14813,10,"Comedy, Drama, Romance, School",TV,534,5
43468,27787,7,"Comedy, Harem, Romance, School, Shounen",TV,647,5
13116,20365,10,Music,Music,922,1
7245,10161,7,"Action, Sci-Fi",TV,365,5
68485,527,6,"Action, Adventure, Comedy, Fantasy, Kids",TV,23,5
63472,189,6,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,588,5
44504,5678,9,"Comedy, Drama, Fantasy",TV,506,5
15127,8440,10,Comedy,Special,489,4
11097,32998,9,"Action, Drama, Historical",TV,221,5
51991,356,8,"Action, Fantasy, Magic, Romance, Supernatural",TV,280,5
61413,1195,9,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,18,5
11709,7875,8,Ecchi,Special,856,4
52465,1575,9,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,324,5
37003,14353,9,"Drama, Game, Mystery, Psychological, Thriller",Movie,783,0
46256,32,9,"Dementia, Drama, Mecha, Psychological, Sci-Fi",Movie,756,0
64570,20889,6,Psychological,Movie,939,0
6530,1205,6,"Adventure, Fantasy",ONA,461,2
51316,317,10,"Action, Fantasy, Super Power",Movie,289,0
39055,25183,7,"Action, Drama, Seinen",TV,254,5
29126,28171,9,"Ecchi, School, Shounen",TV,864,5
54331,431,8,"Adventure, Drama, Fantasy, Romance",Movie,442,0
20146,25159,5,"Comedy, Romance, School, Slice of Life, Supernatural",TV,708,5
14555,1674,10,"Action, Shounen, Sports",TV,372,5
52536,6425,8,"Comedy, Ecchi, Game",TV,573,5
55839,9065,6,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,222,5
27183,3939,9,Hentai,OVA,893,3
61164,9515,7,"Comedy, Ecchi, Supernatural",OVA,620,3
26616,16049,8,"Action, Sci-Fi, Super Power",TV,369,5
54909,22,8,"Action, Comedy, School, Shounen, Sports",TV,188,5
58401,133,7,"Comedy, Ecchi, Romance, School, Slice of Life",TV,603,5
30904,6347,8,"Comedy, Romance, School, Super Power",TV,709,5
32831,28223,8,"Drama, Game, Mystery, Psychological, Thriller",TV,783,5
17692,12189,9,"Mystery, School, Slice of Life",TV,934,5
34244,11739,7,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,538,5
66119,7311,10,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",Movie,683,0
44988,12189,7,"Mystery, School, Slice of Life",TV,934,5
28856,9617,8,"Comedy, Music, Slice of Life",Movie,677,0
7783,5112,7,"Comedy, Ecchi, Fantasy, Romance",TV,572,5
47765,10800,8,"Drama, Game, Josei, Slice of Life, Sports",TV,782,5
42193,31772,9,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",Special,181,4
51763,180,8,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,268,5
11090,45,9,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,38,5
46970,21881,6,"Action, Adventure, Fantasy, Game, Romance",TV,75,5
39758,2409,7,"Adventure, Comedy, Fantasy, Magic",TV,407,5
68056,1094,10,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,34,4
52045,14837,5,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",Movie,87,0
70301,4565,10,"Action, Mecha, Sci-Fi, Space, Super Power",Movie,340,0
36876,531,9,"Drama, Magic, Romance, Shoujo",Movie,807,0
10149,3588,9,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,35,5
41153,19815,10,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,399,5
16115,2759,8,"Action, Mecha, Sci-Fi",Movie,337,0
71368,28623,9,"Action, Drama, Fantasy, Horror",TV,211,5
69324,9989,8,"Drama, Slice of Life, Supernatural",TV,855,5
60837,892,7,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,32,0
58598,5678,7,"Comedy, Drama, Fantasy",TV,506,5
49441,1546,8,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,400,5
55681,31737,8,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,565,5
51681,2963,9,"Comedy, School, Slice of Life",TV,733,5
39459,10408,9,"Drama, Romance, Shoujo, Supernatural",Movie,842,0
57430,1889,10,"Mystery, Psychological, Supernatural, Thriller",TV,931,5
72558,28701,10,"Action, Fantasy, Magic, Shounen, Supernatural",TV,281,5
18065,6676,8,"Action, Mecha, Supernatural",TV,342,5
38481,5958,8,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,586,5
35110,2167,9,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,540,5
19449,3366,6,"Action, Sci-Fi, Super Power",TV,369,5
21536,4224,10,"Comedy, Romance, School, Slice of Life",TV,707,5
3392,23945,7,"Comedy, Ecchi, Fantasy, Magic, School, Shounen",TV,570,5
35951,813,7,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,27,5
68607,586,8,"Fantasy, Historical, Horror",TV,868,5
52684,5114,10,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",TV,59,5
10143,30276,8,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,181,5
57945,5764,8,"Comedy, Ecchi, Fantasy, Harem, Magic",Special,560,4
43886,7148,8,"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,581,5
48456,14829,6,"Action, Comedy, Fantasy, Magic",TV,152,5
51348,3420,6,"Drama, Fantasy, Psychological, Supernatural, Thriller",TV,775,5
18591,459,9,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,34,0
45838,487,6,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,564,5
24026,356,8,"Action, Fantasy, Magic, Romance, Supernatural",TV,280,5
37195,18897,9,"Comedy, Harem, Romance, School, Shounen",TV,647,5
27172,14513,9,"Action, Adventure, Fantasy, Magic, Shounen",TV,84,5
62444,11771,10,"Comedy, School, Shounen, Sports",TV,732,5
31339,2006,7,"Adventure, Comedy, Fantasy, Game, Shounen",Movie,404,0
40617,12189,10,"Mystery, School, Slice of Life",TV,934,5
7436,1535,10,"Mystery, Police, Psychological, Supernatural, Thriller",TV,927,5
7249,31704,8,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",OVA,181,3
1232,1530,10,"Drama, Romance, Slice of Life, Supernatural",TV,844,5
29508,11617,10,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,491,5
33841,6547,9,"Action, Comedy, Drama, School, Supernatural",TV,132,5
54194,4214,10,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,567,5
7715,659,8,"Comedy, School, Slice of Life",Special,733,4
8407,4884,7,"Adventure, Drama, Fantasy",TV,439,5
28445,237,8,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,451,5
41185,9919,8,"Action, Demons, Fantasy, Shounen, Supernatural",TV,207,5
15012,16498,10,"Action, Drama, Fantasy, Shounen, Super Power",TV,220,5
49032,24227,5,"Comedy, Harem, Romance, School, Shounen",OVA,647,3
64318,28121,8,"Action, Adventure, Comedy, Fantasy, Romance",TV,28,5
11318,23273,10,"Drama, Music, Romance, School, Shounen",TV,815,5
37977,16498,10,"Action, Drama, Fantasy, Shounen, Super Power",TV,220,5
129,4151,8,"Action, Adventure, Historical, Samurai, Supernatural",TV,98,5
2289,9776,5,"Comedy, School, Seinen, Slice of Life",TV,726,5
56775,11617,9,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,491,5
67203,101,7,"Drama, Romance, Slice of Life, Supernatural",TV,844,5
32424,19919,8,"Parody, School, Slice of Life",TV,938,5
45634,3392,9,"Harem, Music, Romance, School, Shoujo",Special,889,4
3458,22043,9,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,25,5
69850,14237,7,"Action, Sci-Fi, Slice of Life",TV,368,5
40014,10490,10,"Action, Horror, School, Supernatural, Vampire",TV,310,5
33631,22147,10,"Comedy, Magic",TV,662,5
42033,9756,8,"Drama, Magic, Psychological, Thriller",TV,806,5
9062,6702,9,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,25,5
64999,23673,8,"Comedy, Romance, School, Shoujo",TV,702,5
39836,1132,4,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,8,5
5815,1117,6,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,389,0
59403,1107,4,"Action, Adventure, Demons, Drama, Horror, Super Power",Movie,51,0
38804,1921,6,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,12,0
22373,10162,9,"Josei, Slice of Life",TV,911,5
16205,13939,6,"Action, Game, Romance, School, Sci-Fi",OVA,293,3
819,6880,9,"Action, Horror, Sci-Fi",TV,311,5
39670,3858,5,"Adventure, Comedy, Drama",TV,386,5
22834,101,4,"Drama, Romance, Slice of Life, Supernatural",TV,844,5
18283,23605,8,Action,ONA,0,2
45064,17157,6,"Comedy, Drama, Ecchi",OVA,498,3
50594,1575,7,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,324,5
55071,523,8,"Adventure, Comedy, Supernatural",Movie,435,0
36372,12231,7,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,26,4
34071,11617,9,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,491,5
904,5681,8,"Comedy, Sci-Fi",Movie,737,0
40911,13837,9,"Comedy, Mystery, Police, Shounen, Sports",OVA,681,3
71078,15379,7,"Comedy, Drama, Romance, School",TV,534,5
65255,14749,6,"Comedy, Harem, Romance, School",TV,643,5
57662,764,8,"Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",TV,426,5
47071,15125,5,"Comedy, School, Shounen, Sports",TV,732,5
32920,12189,7,"Mystery, School, Slice of Life",TV,934,5
25182,1535,10,"Mystery, Police, Psychological, Supernatural, Thriller",TV,927,5
72021,5034,7,"Action, Horror",TV,304,5
40217,15487,10,"Comedy, School, Shounen, Sports",Special,732,4
41636,1006,9,"Action, Comedy, Romance, School, Sci-Fi, Shounen, Space",Movie,184,0
21926,9289,10,"Comedy, Drama, Seinen, Slice of Life",TV,554,5
71670,12355,10,"Fantasy, Slice of Life",Movie,883,0
1661,4181,9,"Drama, Fantasy, Romance, Slice of Life, Supernatural",TV,779,5
5029,2787,10,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,216,5
15952,1,10,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",TV,14,5
58731,849,9,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,680,5
44516,2175,9,"Adventure, Drama, Fantasy",Movie,439,0
23398,788,7,"Comedy, Ecchi, Harem, School",OVA,589,3
69456,32542,8,"Comedy, School, Seinen",TV,725,5
60680,1555,8,"Comedy, Harem, Romance, School",TV,643,5
33279,14289,6,"Romance, School, Shoujo",TV,945,5
5056,4664,5,"Action, Comedy, Samurai",Special,185,4
31073,13587,7,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,483,4
5262,1107,7,"Action, Adventure, Demons, Drama, Horror, Super Power",Movie,51,0
24573,1722,9,"Comedy, Ecchi, Fantasy, Harem, Romance",TV,563,5
24667,1118,5,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,6,0
10894,427,9,"Comedy, Drama, Fantasy, Shoujo",TV,514,5
50994,8063,6,"Comedy, Drama, Romance, Shounen Ai",OVA,544,3
37396,3972,8,"Action, Game, Shounen",TV,295,5
45224,444,7,"Drama, Romance, School, Shoujo, Shoujo Ai",TV,834,5
26612,8425,9,"Drama, Historical, Mystery, Romance",TV,792,5
45201,17157,5,"Comedy, Drama, Ecchi",OVA,498,3
57921,1818,7,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural",TV,53,5
33645,21881,8,"Action, Adventure, Fantasy, Game, Romance",TV,75,5
4537,7791,6,"Comedy, Music, School, Slice of Life",TV,675,5
61704,1575,10,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,324,5
59408,4136,6,"Comedy, Ecchi, School, Slice of Life",ONA,614,2
17810,1535,9,"Mystery, Police, Psychological, Supernatural, Thriller",TV,927,5
58370,2472,8,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,33,0
72677,2403,5,"Comedy, Ecchi, School",TV,610,5
27526,877,10,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",TV,525,5
35762,4059,6,"Drama, Romance, School, Slice of Life",Special,836,4
62830,11977,8,"Drama, Magic, Psychological, Thriller",Movie,806,0
59841,3226,9,"Comedy, Drama, Shounen, Sports",TV,555,5
73236,834,8,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,395,4
7081,21339,9,"Action, Military, Police, Sci-Fi",Movie,343,0
19995,2589,7,"Action, Comedy, Shounen",Special,196,4
10903,3092,10,"Comedy, Drama, Romance, Shounen Ai",TV,544,5
58448,17831,7,"Comedy, Supernatural",TV,753,5
5332,807,6,"Action, Adventure, Drama, Fantasy, Shounen",Movie,63,0
26112,356,9,"Action, Fantasy, Magic, Romance, Supernatural",TV,280,5
23853,4182,7,"Comedy, Parody, Sci-Fi",Special,694,4
57447,3174,7,"Comedy, Romance, Slice of Life, Supernatural",Special,721,4
18850,16742,9,"Comedy, School, Shounen, Slice of Life",TV,731,5
47767,26057,7,"Comedy, Ecchi, Fantasy, Magic",OVA,569,3
28690,5940,5,"Action, Adventure, Fantasy",TV,73,5
21587,874,8,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,394,5
29255,7465,9,"Sci-Fi, Slice of Life",Movie,956,0
46309,10161,9,"Action, Sci-Fi",TV,365,5
56706,232,10,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,390,5
6340,1965,8,"Drama, Romance, Slice of Life, Supernatural",TV,844,5
61135,20899,3,"Action, Adventure, Drama, Shounen, Supernatural",TV,70,5
23727,8768,9,"Romance, School, Shoujo",Special,945,4
68153,22763,7,"Drama, Mystery, Seinen, Supernatural",Special,825,4
12880,10711,6,"Comedy, School",ONA,724,2
3833,1118,9,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,6,0
71466,3297,10,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,879,5
11414,269,8,"Action, Comedy, Shounen, Super Power, Supernatural",TV,198,5
47302,5081,8,"Mystery, Romance, Supernatural, Vampire",TV,933,5
11793,4026,8,"Action, Adventure, Fantasy, Kids",Movie,79,0
13124,13667,4,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,102,0
24707,4760,3,Ecchi,Special,856,4
2726,8142,7,"Drama, Slice of Life, Supernatural",Movie,855,0
33847,11319,8,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,460,5
41314,4334,6,"Action, Sci-Fi, Shounen",TV,367,5
48319,4565,9,"Action, Mecha, Sci-Fi, Space, Super Power",Movie,340,0
17483,22101,6,"Adventure, Fantasy, Romance, Shoujo",TV,473,5
25920,3167,10,"Sci-Fi, Slice of Life",ONA,956,2
38612,21603,8,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,712,5
22083,6045,7,"Romance, School, Shoujo, Slice of Life",TV,947,5
58253,120,9,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,513,5
49536,54,7,"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,235,0
16956,6,8,"Action, Comedy, Sci-Fi",TV,193,5
41131,550,7,"Action, Comedy, Fantasy, Game, Shounen",TV,150,5
46031,934,8,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,903,5
30103,164,8,"Action, Adventure, Fantasy",Movie,73,0
40162,1530,9,"Drama, Romance, Slice of Life, Supernatural",TV,844,5
73164,10152,7,"Romance, Shoujo",Special,949,4
60528,17265,10,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,74,5
17977,1691,8,"Action, Fantasy, Magic, Romance, Shounen",TV,278,5
21458,278,8,"Action, Comedy, Sci-Fi, Shounen",TV,194,5
33863,14353,10,"Drama, Game, Mystery, Psychological, Thriller",Movie,783,0
25428,520,8,"Romance, Shoujo",Movie,949,0
41662,759,8,"Comedy, Drama",Movie,497,0
57202,22265,7,"Comedy, School, Slice of Life, Sports",TV,734,5
12114,6444,8,"Adventure, Fantasy, Shounen, Supernatural",TV,475,5
38052,9989,10,"Drama, Slice of Life, Supernatural",TV,855,5
27268,597,7,"Adventure, Drama, Fantasy",Movie,439,0
24448,3712,8,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,18,5
39990,10213,7,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,575,5
24489,463,7,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,34,0
51012,5,9,"Action, Drama, Mystery, Sci-Fi, Space",Movie,247,0
1549,21273,10,"Comedy, Slice of Life",TV,751,5
4133,1698,8,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,521,5
9811,29786,10,"Comedy, Ecchi, School",TV,610,5
29907,469,8,"Comedy, Romance, School, Shounen, Vampire",TV,706,5
16175,23209,7,"Drama, Fantasy, School, Slice of Life",TV,780,5
66823,4280,8,"Action, Mystery, Supernatural, Thriller",Movie,357,0
35558,4224,10,"Comedy, Romance, School, Slice of Life",TV,707,5
12138,14527,8,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,142,5
43652,8754,6,"Comedy, Slice of Life",Special,751,4
9143,12189,8,"Mystery, School, Slice of Life",TV,934,5
36038,4722,5,"Comedy, Drama, Romance, Shoujo",TV,541,5
31811,225,8,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,24,5
41303,5162,8,"Comedy, School, Slice of Life",TV,733,5
16758,2002,7,"Action, Mecha, Military, Sci-Fi, Space",TV,327,5
32733,11757,7,"Action, Adventure, Fantasy, Game, Romance",TV,75,5
43427,14345,8,"Action, Psychological, Sci-Fi, Seinen",TV,360,5
23285,44,7,"Action, Drama, Historical, Martial Arts, Romance, Samurai",OVA,223,3
71901,11499,4,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,593,5
11124,9989,8,"Drama, Slice of Life, Supernatural",TV,855,5
28594,3089,9,"Drama, Military",Movie,810,0
49176,441,6,"Dementia, Drama, Fantasy, Romance, Shoujo",Movie,754,0
30062,11319,10,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,460,5
41326,4059,6,"Drama, Romance, School, Slice of Life",Special,836,4
29359,1575,10,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,324,5
65809,14467,6,"Action, Super Power, Supernatural",TV,375,5
23281,24701,9,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,464,5
39656,19815,7,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,399,5
71582,2904,10,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,238,5
22365,3210,8,"Comedy, Romance, Yaoi",OVA,723,3
6056,12531,8,"Drama, Josei, Music, Romance, School",TV,804,5
59042,1813,7,"Comedy, Parody, Slice of Life",OVA,696,3
60743,10568,10,Mystery,TV,925,5
5878,7593,7,"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,581,5
26613,8425,9,"Drama, Historical, Mystery, Romance",TV,792,5
67621,3001,7,"Comedy, School, Supernatural",TV,736,5
68377,9919,6,"Action, Demons, Fantasy, Shounen, Supernatural",TV,207,5
59536,981,8,"Comedy, Ecchi, Harem, Romance, School, Shounen",OVA,583,3
32145,31764,9,"Action, Adventure, Fantasy, Military",TV,88,5
52948,67,9,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",TV,78,5
11602,22319,8,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,227,5
3479,28623,8,"Action, Drama, Fantasy, Horror",TV,211,5
12157,154,8,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,16,5
31809,6347,10,"Comedy, Romance, School, Super Power",TV,709,5
41862,6610,7,"Action, Mystery, Sci-Fi, Thriller",Movie,352,0
32256,8022,8,Comedy,Special,489,4
68281,1041,6,"Drama, Music, Romance, Sports, Yaoi",OVA,818,3
26481,19383,6,"Dementia, Horror, Supernatural",TV,758,5
30956,904,7,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,27,0
51882,1366,7,"Adventure, Comedy, Mystery, Police, Shounen",Movie,427,0
32065,11757,8,"Action, Adventure, Fantasy, Game, Romance",TV,75,5
29974,10080,9,"Comedy, Harem, Romance, Shounen, Supernatural",TV,651,5
6931,7054,8,"Comedy, Romance, School, Shoujo",TV,702,5
69513,10073,7,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,271,5
22613,15793,6,"Action, Music, Sci-Fi",TV,346,5
25056,7593,7,"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,581,5
57309,6802,8,"Military, Music, Sci-Fi, Slice of Life",TV,920,5
13637,1535,9,"Mystery, Police, Psychological, Supernatural, Thriller",TV,927,5
44293,31637,6,"Action, Adventure, Fantasy, Military",TV,88,5
47216,6324,6,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",TV,120,5
58557,1361,6,Sci-Fi,Movie,954,0
4148,898,6,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,415,0
44836,529,9,"Drama, Romance, School, Sci-Fi",TV,831,5
44025,21659,9,"Action, Comedy, School, Super Power",Special,191,4
32351,6372,8,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,530,0
5210,6500,10,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,271,5
57753,202,9,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,61,5
50145,3588,7,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,35,5
22434,19363,9,"Comedy, School, Shounen, Slice of Life",TV,731,5
22697,7588,8,"Historical, Samurai, Seinen",TV,898,5
45470,11111,5,"Horror, Mystery, School, Supernatural, Thriller",TV,905,5
38307,23233,7,"Action, Demons, Ecchi, Fantasy, Harem, Romance",TV,203,5
42720,356,8,"Action, Fantasy, Magic, Romance, Supernatural",TV,280,5
60399,23227,7,"Comedy, Romance, Seinen, Slice of Life",OVA,714,3
12725,6864,7,"Mystery, Supernatural",OVA,936,3
39139,59,10,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,503,5
38526,4059,10,"Drama, Romance, School, Slice of Life",Special,836,4
45222,11553,7,"Comedy, Romance, School, Slice of Life",Special,707,4
59456,916,6,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,163,5
26837,3848,9,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,34,0
19867,8525,9,"Comedy, Harem, Romance, Shounen, Supernatural",TV,651,5
1885,261,10,"Comedy, Harem, Romance, Slice of Life",TV,652,5
19342,22319,7,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,227,5
67348,905,8,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,415,0
34569,18247,7,"Action, Comedy, Harem, Mecha, Sci-Fi",TV,160,5
3553,2418,9,"Action, Adventure, Historical, Samurai",Movie,96,0
34766,16417,9,"Comedy, Slice of Life",TV,751,5
59182,2025,9,"Action, Mystery, Sci-Fi, Super Power",TV,351,5
65174,30276,10,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,181,5
62393,16498,8,"Action, Drama, Fantasy, Shounen, Super Power",TV,220,5
34938,10110,4,"Comedy, Ecchi, Harem, Romance, School",TV,578,5
44164,14467,8,"Action, Super Power, Supernatural",TV,375,5
70052,12189,8,"Mystery, School, Slice of Life",TV,934,5
56967,10020,9,"Comedy, Seinen, Slice of Life",ONA,744,2
45756,16498,8,"Action, Drama, Fantasy, Shounen, Super Power",TV,220,5
28551,7054,9,"Comedy, Romance, School, Shoujo",TV,702,5
11482,1698,5,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,521,5
634,11977,8,"Drama, Magic, Psychological, Thriller",Movie,806,0
57976,1887,6,"Comedy, Parody, School, Slice of Life",TV,693,5
17065,5081,9,"Mystery, Romance, Supernatural, Vampire",TV,933,5
30219,20787,8,"Action, Mystery, Sci-Fi, Seinen",TV,350,5
24418,18055,8,"Action, Fantasy, Shoujo, Supernatural",TV,286,5
13110,16035,7,"Action, Fantasy, Mystery, Sci-Fi, Shoujo",TV,283,5
50022,1117,5,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,389,0
39081,11757,9,"Action, Adventure, Fantasy, Game, Romance",TV,75,5
25856,395,2,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,230,5
11318,19647,9,"Comedy, Drama, Shounen, Sports",TV,555,5
12233,1364,7,"Adventure, Comedy, Mystery, Police, Shounen",Movie,427,0
36608,8740,8,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,34,3
16706,16934,7,"Comedy, School",Special,724,4
31320,22663,6,"Action, Fantasy, Harem, Romance, School, Supernatural",TV,274,5
65588,904,10,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,27,0
3788,11933,8,"Comedy, Historical, Romance",TV,655,5
53713,389,6,"Action, Fantasy, Sci-Fi",OVA,284,3
51428,2167,6,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,540,5
58919,543,7,"Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire",Movie,212,0
